"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1507,1585,160,1614,1781,158,1840,1947,161
"Belgium",NA,NA,NA,1634,1771,147,1975,2193,149,2382,2589,156
"Bulgaria",320,130,183,429,163,177,560,248,169,627,300,184
"Croatia",NA,NA,NA,NA,NA,NA,888,626,170,NA,NA,NA
"Cyprus",NA,NA,NA,695,1052,170,853,758,166,1324,1193,182
"Czech Rep.",655,338,167,819,498,169,868,628,170,1016,647,170
"Denmark",NA,NA,NA,2042,2801,138,2365,3230,135,2452,3412,138
"Estonia",NA,NA,NA,707,452,177,819,563,171,1038,785,185
"Finland",NA,NA,NA,1786,2082,167,2048,2446,166,2285,2795,166
"France",NA,NA,NA,1439,1594,147,1505,1691,147,1646,1772,142
"Germany",NA,NA,NA,1713,1762,141,1712,1788,142,1767,1793,139
"Greece",NA,NA,NA,1697,1456,174,NA,NA,170,1362,1164,165
"Hungary",652,350,187,726,433,185,869,519,169,937,539,177
"Iceland",NA,NA,NA,NA,NA,NA,1649,1762,177,1961,2314,170
"Ireland",1277,1505,142,1614,1952,145,2038,2254,156,2360,2885,162
"Italy",NA,NA,NA,1880,1924,160,1555,1592,160,1655,1704,172
"Latvia",NA,NA,NA,632,363,176,512,465,158,800,561,166
"Lithuania",524,258,178,666,360,175,NA,NA,NA,903,567,181
"Luxembourg",NA,NA,NA,NA,NA,NA,1679,2032,162,1936,2332,171
"Macedonia",NA,NA,NA,NA,NA,NA,641,248,168,576,268,182
"Malta",NA,NA,NA,NA,NA,NA,1752,1281,193,1396,1129,163
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1468,1497,136,1244,1326,122,1350,1504,123,1534,1685,122
"Norway",NA,NA,NA,2224,2949,153,2315,3420,152,2631,3854,153
"Poland",772,456,187,849,494,179,976,583,172,1250,698,187
"Portugal",NA,NA,NA,731,594,172,723,599,174,817,665,174
"Romania",364,150,188,481,240,181,677,335,174,726,386,189
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,857,432,184
"Slovakia",574,250,172,546,372,169,792,530,164,948,643,172
"Slovenia",898,617,166,949,709,178,1073,903,162,1241,1013,176
"Spain",1272,1085,180,1310,1183,167,1407,1324,168,1534,1416,162
"Sweden",1558,1950,163,1887,2274,165,2093,2589,164,2410,3026,168
"Switzerland",NA,NA,NA,NA,NA,NA,2079,2981,150,2289,3408,150
"Turkey",NA,NA,NA,738,425,201,NA,NA,NA,742,444,200
"United Kingdom",1519,1744,163,1731,1953,164,1494,1578,159,1527,1855,160
