"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1933,1929,187,1926,2025,178,1954,2156,173,2231,2361,174
"Belgium",NA,NA,NA,2094,2270,165,2106,2338,160,2077,2257,164
"Bulgaria",273,111,182,387,147,176,573,254,166,659,316,183
"Croatia",NA,NA,NA,NA,NA,NA,986,695,170,NA,NA,NA
"Cyprus",1078,988,172,859,1300,179,1371,1218,171,1266,1140,172
"Czech Rep.",761,394,171,911,554,172,945,684,172,1056,673,171
"Denmark",1776,2287,124,1745,2394,116,2042,2788,115,1957,2723,112
"Estonia",681,357,187,881,563,175,1013,696,171,1280,968,186
"Finland",1654,1962,169,1905,2222,168,2159,2579,167,2208,2700,167
"France",1469,1474,148,1538,1704,156,1552,1744,154,1728,1860,153
"Germany",2054,2125,167,1891,1944,160,1714,1790,157,2051,2081,156
"Greece",1046,873,175,1354,1162,179,1361,1252,164,1301,1111,162
"Hungary",683,366,188,780,465,186,893,533,170,1013,583,177
"Iceland",NA,NA,NA,1744,2615,182,1660,1773,164,1837,2168,165
"Ireland",1547,1823,163,2026,2449,175,1979,2188,169,2080,2543,159
"Italy",1434,1347,176,1533,1568,174,1645,1683,168,1743,1794,181
"Latvia",514,259,178,677,389,172,577,524,153,912,640,162
"Lithuania",526,259,176,787,425,173,828,490,165,939,589,181
"Luxembourg",1810,1852,161,1908,2142,165,2007,2428,166,2240,2698,177
"Macedonia",NA,NA,NA,NA,NA,NA,705,273,165,705,328,181
"Malta",1484,1072,200,665,1069,192,1560,1141,189,1485,1201,176
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,856,475,175
"Netherlands",1700,1733,161,1454,1550,148,1674,1865,152,1462,1606,134
"Norway",1973,2881,159,2353,3120,159,2416,3568,156,2646,3876,152
"Poland",740,438,189,807,469,179,1032,617,172,1302,727,187
"Portugal",846,648,172,897,729,175,897,744,175,909,741,175
"Romania",316,130,190,425,212,180,648,321,173,666,354,186
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,838,423,185
"Slovakia",685,298,174,626,426,172,862,576,165,1000,678,171
"Slovenia",981,674,168,1067,796,179,1216,1023,167,1392,1136,179
"Spain",1334,1137,180,1442,1303,169,1478,1390,164,1512,1396,152
"Sweden",1619,2027,170,1915,2308,170,2067,2557,170,2439,3062,172
"Switzerland",NA,NA,NA,NA,NA,NA,2343,3360,174,2737,4075,173
"Turkey",NA,NA,NA,697,401,204,NA,NA,NA,857,513,203
"United Kingdom",1808,2077,177,1949,2200,179,1686,1782,174,1737,2110,177
