"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2044,2039,183,2067,2173,178,2092,2309,171,2456,2599,178
"Belgium",NA,NA,NA,2172,2355,166,2322,2578,160,2515,2734,167
"Bulgaria",388,157,183,516,197,175,714,317,165,817,391,181
"Croatia",NA,NA,NA,NA,NA,NA,1131,797,171,NA,NA,NA
"Cyprus",1550,1421,175,1162,1758,175,2005,1781,177,1654,1490,173
"Czech Rep.",847,438,174,1062,646,175,1122,812,174,1269,808,174
"Denmark",2161,2783,137,2293,3144,136,2620,3578,133,2642,3676,134
"Estonia",722,378,185,1015,648,177,1148,788,170,1443,1091,184
"Finland",1854,2199,169,2157,2515,168,2394,2860,167,2525,3088,167
"France",1712,1718,149,1797,1991,155,1759,1977,153,2025,2180,154
"Germany",2295,2375,169,2389,2457,167,2354,2459,163,2620,2659,164
"Greece",1543,1288,180,2010,1725,181,2013,1853,174,1802,1539,170
"Hungary",766,411,186,883,527,183,1038,620,168,1118,643,174
"Iceland",2128,2786,197,2235,3351,191,2076,2217,186,2439,2878,188
"Ireland",2190,2582,170,2621,3168,178,2826,3124,168,2702,3303,160
"Italy",1750,1644,182,1879,1922,178,1930,1975,171,2057,2117,183
"Latvia",532,269,178,695,400,172,592,538,155,966,677,162
"Lithuania",599,295,177,832,450,172,820,485,163,971,609,179
"Luxembourg",2302,2356,181,2270,2548,174,2276,2754,169,2558,3081,185
"Macedonia",NA,NA,NA,NA,NA,NA,923,358,167,843,392,181
"Malta",1545,1116,194,737,1184,187,1911,1397,190,1789,1447,181
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1109,615,180
"Netherlands",2116,2158,163,1954,2083,158,2200,2451,160,2145,2356,155
"Norway",2282,3333,164,2708,3591,165,2800,4135,162,3027,4433,161
"Poland",897,531,188,1031,599,180,1178,704,173,1494,834,187
"Portugal",970,743,172,1025,833,175,1096,909,175,1155,941,174
"Romania",454,187,189,598,298,180,811,402,171,837,445,186
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1029,519,186
"Slovakia",760,331,172,730,497,173,1033,691,166,1211,821,174
"Slovenia",1168,802,174,1293,965,180,1364,1147,168,1582,1292,180
"Spain",1630,1389,183,1716,1549,171,1809,1702,167,1967,1816,167
"Sweden",1772,2217,172,2103,2534,172,2318,2867,173,2655,3334,173
"Switzerland",NA,NA,NA,NA,NA,NA,2931,4204,176,3330,4957,174
"Turkey",NA,NA,NA,860,495,203,1005,621,203,1001,599,203
"United Kingdom",2409,2767,188,2599,2933,187,2332,2465,184,2308,2804,185
