"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,3184,3347,118,2698,2978,113,2864,3031,110
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,2727,2957,122,3101,3443,126,3224,3504,120
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",547,222,169,740,282,162,893,396,155,979,469,170
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,NA,NA,NA,2140,1507,161,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,1986,3005,154,3814,3387,161,3422,3083,145
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",926,479,140,1245,757,145,1426,1032,159,1520,968,158
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,2537,3479,136,3005,4104,139,3031,4217,136
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,743,475,146,937,644,137,1046,791,151
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,2041,2380,140,2271,2713,144,2447,2992,146
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,2935,3253,129,2507,2817,123,2842,3061,131
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,2811,2890,120,2680,2799,117,2817,2858,124
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,3255,2794,163,3163,2911,152,3000,2563,162
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",1102,590,173,1463,873,162,1697,1013,150,1758,1011,162
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,1894,2840,152,1686,1801,149,1998,2358,141
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",2384,2810,101,3027,3659,119,2799,3095,123,2518,3079,118
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,2894,2961,119,3435,3515,128,3196,3290,126
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",NA,NA,NA,765,440,152,636,578,145,889,624,152
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Non manual workers","60 years or over","Total",590,290,133,834,450,136,1030,609,134,1007,631,141
