"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1586,1583,173,1594,1676,166,1582,1746,162,1796,1901,162
"Belgium",2053,2055,177,1856,2012,167,2067,2294,162,1950,2119,166
"Bulgaria",197,80,182,285,108,174,410,182,160,490,235,181
"Croatia",NA,NA,NA,NA,NA,NA,822,579,166,NA,NA,NA
"Cyprus",1071,982,175,809,1225,177,1308,1162,182,1079,972,169
"Czech Rep.",638,330,170,774,470,172,792,573,172,913,581,172
"Denmark",1413,1820,105,1509,2069,104,1431,1954,85,1476,2054,87
"Estonia",549,288,185,704,450,172,826,567,168,1079,816,182
"Finland",1519,1802,164,1708,1991,164,1928,2303,165,2016,2466,165
"France",1430,1435,147,1189,1317,154,1126,1265,146,1360,1465,151
"Germany",1674,1732,151,1317,1354,144,1509,1576,150,1079,1095,104
"Greece",892,745,173,1186,1018,174,1170,1077,167,992,848,175
"Hungary",534,286,183,536,320,176,659,393,163,795,457,168
"Iceland",1225,1604,177,1261,1890,162,1180,1261,149,1704,2012,176
"Ireland",1457,1717,151,1882,2275,168,2123,2347,169,1971,2410,167
"Italy",1418,1332,180,1262,1291,163,1518,1554,166,1692,1741,178
"Latvia",462,233,177,634,364,171,446,405,152,765,536,154
"Lithuania",395,194,172,677,366,171,640,379,160,771,483,180
"Luxembourg",1836,1879,172,1670,1875,169,1805,2183,169,2007,2417,186
"Macedonia",NA,NA,NA,NA,NA,NA,693,268,171,642,298,180
"Malta",1156,835,188,503,808,183,1399,1023,184,1316,1064,177
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,895,496,184
"Netherlands",1221,1245,149,954,1016,129,1027,1144,125,1013,1112,110
"Norway",1660,2425,145,1870,2479,143,2135,3153,148,2220,3251,143
"Poland",597,353,189,718,417,178,933,557,173,1155,645,185
"Portugal",614,470,169,671,545,174,781,647,174,866,706,174
"Romania",233,96,191,347,173,180,476,236,172,550,292,184
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,762,384,185
"Slovakia",530,230,172,547,373,173,793,531,163,822,557,172
"Slovenia",1114,765,170,919,686,179,1048,882,167,1244,1016,180
"Spain",1125,959,180,1282,1158,171,1354,1274,166,1377,1271,161
"Sweden",1600,2002,165,1655,1994,162,1742,2155,155,2126,2669,166
"Switzerland",NA,NA,NA,NA,NA,NA,2044,2932,173,2615,3893,171
"Turkey",NA,NA,NA,658,379,201,768,475,204,778,465,201
"United Kingdom",1644,1887,177,1804,2036,174,1680,1775,180,1622,1970,179
