"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1010,1062,145,1020,1125,137,1079,1142,127
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1441,1562,135,1596,1772,132,1653,1796,124
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",168,68,176,249,95,170,371,165,156,416,199,165
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,1002,706,167,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,939,834,164,947,853,146
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",547,283,165,675,410,165,756,547,169,795,506,166
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1209,1658,113,1296,1770,106,1215,1690,98
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,451,288,150,553,380,148,667,505,157
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1423,1659,156,1616,1930,156,1756,2147,158
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1246,1381,140,1345,1511,138,1456,1568,138
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,993,1021,136,1097,1146,135,1047,1063,127
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1080,927,177,1107,1019,163,926,791,167
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",515,276,182,590,352,172,734,438,162,758,436,160
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,831,1246,119,854,912,112,1009,1190,111
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",1243,1465,131,1352,1635,135,1714,1895,147,1583,1935,117
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1033,1057,141,1037,1061,135,1121,1154,137
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,343,197,151,309,281,136,482,338,141
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",304,149,171,392,212,149,NA,NA,NA,548,344,156
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1642,1843,156,1862,2253,154,1833,2207,160
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,883,342,170,642,299,171
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,423,680,141,1190,870,133,1180,954,138
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",1137,1159,112,922,983,105,984,1097,98,1043,1145,90
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1170,1551,98,1181,1745,90,1257,1841,86
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",489,289,183,554,322,164,678,405,155,866,484,169
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,698,568,166,742,615,164,763,622,165
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",235,97,183,376,188,177,450,223,166,464,246,173
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,666,336,186
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",392,170,172,397,271,153,697,466,151,783,531,165
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",853,586,138,930,694,175,1218,1025,160,1101,899,169
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",837,713,154,1012,914,148,1071,1008,140,983,907,123
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,1023,1232,101,1097,1357,104,1361,1709,115
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,NA,NA,NA,1988,2851,140,2094,3118,140
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",NA,NA,NA,665,383,198,NA,NA,NA,761,456,196
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Less than 30 years","Females",1101,1264,125,1178,1330,125,1080,1141,125,1026,1246,126
