"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,3457,3635,145,3360,3708,142,3707,3923,146
"Belgium",NA,NA,NA,3303,3581,130,3626,4025,140,4138,4498,147
"Bulgaria",480,195,181,749,285,172,1041,462,163,1202,575,177
"Croatia",NA,NA,NA,NA,NA,NA,2151,1515,163,NA,NA,NA
"Cyprus",NA,NA,NA,2038,3085,157,3704,3290,151,3446,3104,151
"Czech Rep.",1243,643,166,1614,981,167,1793,1297,169,2118,1349,166
"Denmark",NA,NA,NA,3536,4850,151,3629,4956,150,3703,5152,148
"Estonia",NA,NA,NA,1170,747,154,1417,973,144,1596,1207,155
"Finland",NA,NA,NA,2998,3496,161,3250,3882,159,3498,4278,160
"France",NA,NA,NA,3310,3668,156,3234,3635,151,3381,3641,151
"Germany",NA,NA,NA,4245,4364,157,4161,4347,154,4593,4661,152
"Greece",NA,NA,NA,2366,2031,143,2323,2138,144,2238,1912,150
"Hungary",1115,597,187,1468,876,177,1714,1024,166,1953,1124,169
"Iceland",NA,NA,NA,2460,3689,158,2193,2342,158,2636,3111,155
"Ireland",2957,3487,116,3914,4732,140,4472,4944,140,4149,5073,139
"Italy",NA,NA,NA,2426,2482,118,2958,3027,128,2920,3005,133
"Latvia",NA,NA,NA,1002,576,154,754,685,142,1167,818,155
"Lithuania",746,368,144,922,498,144,1058,625,139,1200,752,150
"Luxembourg",NA,NA,NA,4845,5439,163,4860,5879,160,5041,6071,169
"Macedonia",NA,NA,NA,NA,NA,NA,1687,653,167,1513,704,182
"Malta",NA,NA,NA,975,1567,142,2324,1699,134,2547,2060,151
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1729,959,176
"Netherlands",2886,2944,135,2802,2986,133,3204,3570,135,3460,3800,138
"Norway",NA,NA,NA,3536,4688,150,3419,5050,145,3855,5646,146
"Poland",1308,774,139,1368,795,129,1645,983,124,2144,1197,141
"Portugal",NA,NA,NA,3017,2451,154,2745,2275,153,2575,2097,157
"Romania",776,319,186,1119,559,175,1252,620,166,1413,751,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,776,177
"Slovakia",1048,455,174,1012,690,163,1466,981,155,1756,1191,167
"Slovenia",2973,2042,173,2986,2229,177,2941,2474,166,2959,2416,178
"Spain",2967,2529,158,2879,2600,146,2934,2761,148,2977,2748,151
"Sweden",3116,3899,167,2735,3296,158,2761,3415,159,3218,4040,162
"Switzerland",NA,NA,NA,NA,NA,NA,4384,6287,139,4691,6984,144
"Turkey",NA,NA,NA,2471,1421,189,3221,1990,185,3744,2239,187
"United Kingdom",3750,4306,141,4103,4631,141,3665,3873,146,3461,4205,147
