"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",3999,3991,171,3532,3714,164,3472,3832,165,3576,3784,164
"Belgium",2967,2971,167,2925,3171,153,3334,3701,150,3799,4130,159
"Bulgaria",556,225,183,787,300,176,1068,474,164,1052,503,181
"Croatia",NA,NA,NA,NA,NA,NA,1884,1327,169,NA,NA,NA
"Cyprus",2667,2444,170,1732,2621,163,3727,3310,167,3045,2743,169
"Czech Rep.",1055,545,170,1403,853,169,1623,1175,169,1792,1141,170
"Denmark",2921,3762,153,3083,4229,149,3593,4907,154,3830,5329,156
"Estonia",908,476,180,1159,740,172,1272,874,162,1593,1204,177
"Finland",2156,2557,160,2437,2842,161,2821,3370,160,3032,3708,162
"France",2226,2233,144,2543,2818,151,2549,2864,150,2707,2915,144
"Germany",3293,3407,157,3504,3603,153,3807,3977,156,3832,3889,157
"Greece",2713,2265,167,3193,2741,170,3193,2939,166,3246,2773,167
"Hungary",1072,575,182,1279,763,178,1461,872,163,1632,939,168
"Iceland",2480,3247,164,2589,3882,174,2374,2536,167,3014,3558,165
"Ireland",3721,4387,159,3092,3738,159,3901,4313,157,3088,3776,144
"Italy",2905,2729,175,3353,3431,170,3441,3522,164,3502,3605,173
"Latvia",784,395,177,909,522,167,821,746,151,1290,905,163
"Lithuania",741,365,167,1065,575,162,1002,592,157,974,611,169
"Luxembourg",4531,4637,175,4435,4979,166,4280,5177,166,4229,5093,172
"Macedonia",NA,NA,NA,NA,NA,NA,1611,624,169,1248,580,182
"Malta",2126,1535,189,904,1453,169,2317,1694,174,2466,1995,167
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1647,914,178
"Netherlands",3080,3141,147,2869,3058,145,3144,3503,145,3264,3585,148
"Norway",2841,4150,160,3366,4463,159,3673,5425,157,4124,6040,157
"Poland",1218,720,184,1272,739,165,1497,894,162,1860,1038,178
"Portugal",2440,1868,165,2544,2067,164,2521,2090,164,2713,2210,164
"Romania",616,254,184,779,389,172,1104,547,162,1058,562,177
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,748,184
"Slovakia",1004,436,170,901,614,165,1412,945,160,1529,1037,173
"Slovenia",2232,1533,177,2069,1544,176,2226,1873,166,2437,1990,179
"Spain",2980,2540,178,2916,2633,168,2915,2743,166,3034,2801,167
"Sweden",2292,2869,166,2767,3334,165,3009,3722,168,3460,4345,169
"Switzerland",NA,NA,NA,NA,NA,NA,4412,6328,162,4602,6852,162
"Turkey",NA,NA,NA,2185,1257,195,2354,1454,185,2674,1599,197
"United Kingdom",3325,3818,156,3413,3852,157,2893,3058,155,2805,3407,156
