"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1181,1179,133,1188,1249,134,NA,NA,NA,1302,1378,122
"Belgium","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,1533,1662,134,NA,NA,NA,1928,2095,124
"Bulgaria","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",343,139,179,437,167,171,562,249,160,592,283,176
"Croatia","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,NA,NA,NA,1135,799,171,NA,NA,NA
"Cyprus","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1340,1228,176,NA,NA,NA,1551,1378,179,1692,1524,192
"Czech Rep.","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",752,389,164,998,607,177,1144,828,175,1230,784,175
"Denmark","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1703,2193,123,1963,2692,128,2079,2840,111,2050,2853,113
"Estonia","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",598,313,188,835,533,175,958,658,167,1185,896,180
"Finland","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1736,2059,167,1821,2124,159,2219,2650,162,2284,2794,158
"France","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1543,1548,129,NA,NA,NA,1439,1617,123,1694,1824,124
"Germany","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1655,1712,133,1365,1403,113,1371,1432,118,1304,1323,109
"Greece","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1377,1150,162,NA,NA,NA,NA,NA,NA,1683,1438,168
"Hungary","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",660,354,177,770,460,168,784,468,158,1006,579,163
"Iceland","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,2047,2416,184
"Ireland","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1985,2340,169,1983,2397,157,2234,2470,156,1848,2259,143
"Italy","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,2145,2195,170,2333,2387,174,1919,1976,167
"Latvia","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",518,261,178,587,337,166,660,600,153,782,548,141
"Lithuania","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",565,278,168,618,334,158,NA,NA,NA,880,552,178
"Luxembourg","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,1847,2073,141,1843,2230,139,1962,2363,145
"Macedonia","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,NA,NA,NA,1266,490,166,771,359,179
"Malta","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,1010,138
"Montenegro","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1229,681,171
"Netherlands","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,1201,1280,110,1264,1408,104,1448,1590,107
"Norway","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1775,2593,143,2178,2887,147,2195,3242,137,2249,3294,130
"Poland","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",776,459,188,850,494,164,1029,615,165,1245,695,180
"Portugal","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1034,792,177,1126,915,177,1117,926,170,1155,941,174
"Romania","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",403,166,208,474,237,168,840,416,163,861,458,178
"Serbia","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,512,184
"Slovakia","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",563,245,169,580,395,161,934,625,162,1083,734,173
"Slovenia","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,NA,NA,NA,1582,1331,165,1315,1074,174
"Spain","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1672,1425,178,1282,1158,133,1220,1148,108,1597,1475,133
"Sweden","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1530,1915,162,1894,2283,165,2063,2552,164,2339,2937,166
"Switzerland","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,NA,NA,NA,2695,3865,160,2875,4280,141
"Turkey","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,600,359,162
"United Kingdom","Services of the business economy","Plant and machine operators and assemblers","60 years or over","Males",1756,2017,183,1871,2111,170,1707,1804,166,1758,2136,164
