"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",NA,NA,NA,2398,2521,143,2253,2487,149,2223,2352,147
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",NA,NA,NA,2319,2514,150,2684,2980,148,2695,2929,142
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",352,143,181,549,209,173,800,355,160,941,450,173
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",NA,NA,NA,NA,NA,NA,1582,1114,168,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",NA,NA,NA,1123,1699,153,2503,2224,144,5722,5154,170
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",923,477,167,1136,691,166,1291,934,163,1344,856,160
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",NA,NA,NA,2366,3245,145,3051,4167,148,2994,4166,144
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",NA,NA,NA,732,468,142,902,620,142,1056,799,161
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",NA,NA,NA,1942,2264,156,2314,2764,160,2425,2966,160
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",NA,NA,NA,2104,2331,143,2054,2309,138,2259,2433,144
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","Total","Males",NA,NA,NA,2419,2487,151,2456,2565,147,2636,2676,142
