"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,3052,3209,127,2693,2972,117,3010,3185,127
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2664,2888,145,3434,3813,146,3647,3964,145
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",401,163,167,558,213,166,809,359,158,939,450,170
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,2024,1426,169,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,1413,2139,165,2828,2512,168,2314,2084,169
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",941,487,155,1256,763,160,1506,1090,163,1652,1052,165
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2761,3786,144,3155,4309,146,3291,4579,146
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,754,482,152,1013,696,152,1268,959,167
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2055,2397,145,2354,2812,148,2522,3084,151
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2301,2550,129,2418,2718,131,2778,2992,140
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2710,2786,117,2940,3071,124,3037,3082,132
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2423,2080,188,2631,2421,180,3105,2652,162
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",846,454,168,985,588,159,1166,696,148,1291,743,154
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,1966,2948,155,1803,1925,152,2208,2606,151
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",2330,2747,103,3000,3626,148,3231,3573,152,2770,3387,139
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2871,2937,143,3170,3244,158,2968,3055,171
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,663,381,154,635,577,150,878,616,152
"Lithuania","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",515,253,146,675,365,151,890,527,142,860,540,159
"Luxembourg","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,3647,4094,148,3594,4347,141,3364,4051,158
"Macedonia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,1491,578,169,1217,566,183
"Malta","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,662,1064,123,2130,1558,179,1815,1468,143
"Montenegro","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1727,958,180
"Netherlands","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",4027,4107,143,2032,2165,115,2464,2745,125,2555,2806,123
"Norway","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2976,3945,147,3189,4710,146,3576,5237,146
"Poland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",1127,667,180,1032,599,136,1409,842,150,1756,980,173
"Portugal","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2196,1785,163,2053,1702,167,2313,1884,167
"Romania","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",566,233,184,616,308,159,1029,510,153,962,511,168
"Serbia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,680,184
"Slovakia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",861,374,166,786,536,152,1270,850,149,1337,907,158
"Slovenia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",2351,1615,174,2503,1868,177,2358,1984,166,2539,2073,178
"Spain","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",2729,2326,172,2518,2274,144,2157,2029,122,2520,2326,141
"Sweden","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",2175,2722,161,2292,2762,155,2530,3130,160,2851,3580,160
"Switzerland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,3635,5213,144,4016,5978,147
"Turkey","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,1469,845,185,2074,1282,179,1646,985,167
"United Kingdom","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","60 years or over","Total",2174,2496,127,2306,2603,124,2041,2157,133,2141,2601,140
