"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,4401,4628,171,4645,5126,166,5024,5317,171
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,4114,4459,152,5484,6088,156,5420,5891,154
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",617,250,183,1055,402,174,1550,688,166,2030,972,179
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,NA,NA,NA,2911,2050,167,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,2972,4498,157,6536,5806,159,5338,4808,155
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",1790,926,174,2198,1337,171,2409,1744,172,2622,1670,168
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,4093,5613,158,4740,6473,158,4916,6840,158
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,1703,1088,172,2195,1508,165,2437,1843,177
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,3784,4413,158,4467,5337,157,4659,5698,157
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,4071,4512,157,3999,4494,150,4564,4916,154
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,4805,4940,159,4396,4592,160,7393,7503,167
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,3567,3062,180,3574,3290,166,3210,2742,169
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",1670,895,187,2070,1236,179,2438,1456,167,2551,1468,172
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,4029,6042,187,3327,3554,184,3948,4659,187
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",4300,5070,143,4216,5096,160,4605,5091,155,4085,4995,131
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,4816,4927,154,5454,5581,158,5174,5326,161
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,1484,853,170,1089,990,159,1775,1245,168
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",1046,515,187,1418,766,171,1792,1059,159,1800,1129,164
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,6971,7826,169,6837,8271,166,6624,7978,175
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,NA,NA,NA,1933,749,168,2040,949,184
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,1189,1911,155,3338,2441,164,3848,3112,158
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,1068,177
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",3735,3809,143,3536,3769,149,3970,4423,146,4297,4719,147
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,4021,5332,158,4142,6117,156,4613,6756,156
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",1953,1155,182,2325,1351,174,2496,1492,166,3117,1740,180
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,4435,3603,162,4144,3435,157,3326,2709,166
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",1170,481,190,1920,959,180,2056,1019,172,2110,1121,186
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1694,854,183
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",1391,604,178,1452,990,167,2415,1616,158,2598,1762,169
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",3310,2274,178,3994,2981,176,4103,3451,163,4113,3359,177
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",3866,3295,168,4686,4232,162,3705,3486,156,4208,3884,163
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,3461,4171,168,3695,4571,170,4219,5297,171
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,NA,NA,NA,5977,8571,165,5734,8537,166
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",NA,NA,NA,1800,1035,195,2489,1538,189,3058,1829,190
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Males",4065,4668,161,4607,5200,162,4042,4271,160,4047,4916,159
