"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Total","Less than 30 years","Total",1649,1645,176,1673,1759,171,1717,1895,166,2029,2147,171
"Belgium","Industry and construction","Total","Less than 30 years","Total",2072,2075,176,2071,2245,167,2173,2412,162,2432,2644,170
"Bulgaria","Industry and construction","Total","Less than 30 years","Total",266,108,183,387,148,175,590,262,164,709,340,182
"Croatia","Industry and construction","Total","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,1007,709,169,NA,NA,NA
"Cyprus","Industry and construction","Total","Less than 30 years","Total",1089,998,172,818,1238,173,1416,1258,175,1211,1091,171
"Czech Rep.","Industry and construction","Total","Less than 30 years","Total",780,403,170,1003,610,172,1045,756,172,1193,760,172
"Denmark","Industry and construction","Total","Less than 30 years","Total",1761,2268,126,1776,2436,122,1902,2597,115,1928,2682,113
"Estonia","Industry and construction","Total","Less than 30 years","Total",724,379,184,968,618,174,1132,778,169,1373,1038,184
"Finland","Industry and construction","Total","Less than 30 years","Total",1736,2058,167,1952,2277,166,2160,2581,165,2256,2759,166
"France","Industry and construction","Total","Less than 30 years","Total",1561,1566,147,1596,1769,155,1516,1704,152,1801,1940,155
"Germany","Industry and construction","Total","Less than 30 years","Total",1757,1818,162,1705,1753,160,1774,1854,159,2130,2162,159
"Greece","Industry and construction","Total","Less than 30 years","Total",1027,857,173,1220,1047,174,1340,1233,167,1093,934,167
"Hungary","Industry and construction","Total","Less than 30 years","Total",746,400,186,862,514,183,1026,613,167,1150,662,174
"Iceland","Industry and construction","Total","Less than 30 years","Total",1324,1734,161,1327,1990,147,1442,1541,154,1747,2062,162
"Ireland","Industry and construction","Total","Less than 30 years","Total",1855,2187,158,2206,2667,171,2289,2531,168,2269,2774,164
"Italy","Industry and construction","Total","Less than 30 years","Total",1483,1393,180,1487,1522,174,1654,1693,169,1771,1823,184
"Latvia","Industry and construction","Total","Less than 30 years","Total",517,261,175,717,412,170,547,497,150,967,678,161
"Lithuania","Industry and construction","Total","Less than 30 years","Total",570,280,175,861,465,172,857,507,162,1000,627,177
"Luxembourg","Industry and construction","Total","Less than 30 years","Total",1986,2032,177,1915,2149,172,1979,2394,169,2218,2672,186
"Macedonia","Industry and construction","Total","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,829,321,168,820,382,181
"Malta","Industry and construction","Total","Less than 30 years","Total",1419,1024,191,653,1050,186,1763,1289,188,1734,1402,181
"Montenegro","Industry and construction","Total","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1165,646,179
"Netherlands","Industry and construction","Total","Less than 30 years","Total",1700,1734,157,1493,1591,149,1785,1989,153,1857,2039,151
"Norway","Industry and construction","Total","Less than 30 years","Total",2032,2968,159,2374,3147,160,2594,3830,161,2803,4105,159
"Poland","Industry and construction","Total","Less than 30 years","Total",758,448,188,880,511,177,1080,645,171,1376,768,186
"Portugal","Industry and construction","Total","Less than 30 years","Total",788,604,170,827,672,174,913,757,173,942,768,174
"Romania","Industry and construction","Total","Less than 30 years","Total",319,131,190,452,226,180,694,344,172,734,390,186
"Serbia","Industry and construction","Total","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,863,435,185
"Slovakia","Industry and construction","Total","Less than 30 years","Total",686,298,174,679,463,172,985,659,165,1158,785,174
"Slovenia","Industry and construction","Total","Less than 30 years","Total",1090,748,167,1161,866,179,1271,1069,167,1501,1226,181
"Spain","Industry and construction","Total","Less than 30 years","Total",1351,1151,181,1462,1321,170,1602,1507,170,1700,1569,169
"Sweden","Industry and construction","Total","Less than 30 years","Total",1718,2150,170,1976,2382,170,2151,2660,171,2497,3135,172
"Switzerland","Industry and construction","Total","Less than 30 years","Total",NA,NA,NA,NA,NA,NA,2445,3507,173,2939,4376,172
"Turkey","Industry and construction","Total","Less than 30 years","Total",NA,NA,NA,739,425,201,862,533,202,929,555,202
"United Kingdom","Industry and construction","Total","Less than 30 years","Total",2071,2378,173,2196,2478,174,2037,2152,174,2042,2481,174
