"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1062,1117,131,1045,1153,127,1173,1241,124
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1255,1361,130,1388,1541,125,1571,1707,129
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",187,76,179,265,101,166,404,179,161,473,227,175
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,NA,NA,NA,844,594,162,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,835,1264,167,1375,1221,165,1254,1129,166
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",490,253,162,560,341,158,654,474,167,653,416,165
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1623,2226,127,1654,2259,116,1490,2073,104
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,334,213,156,442,304,150,528,399,165
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1398,1630,155,1489,1778,154,1575,1926,154
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1033,1144,118,951,1069,110,1086,1169,120
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1330,1367,117,1053,1100,115,858,870,81
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1630,1399,164,1470,1353,166,1174,1003,158
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",433,232,181,559,334,169,594,355,157,666,383,160
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,936,1403,123,930,993,123,1069,1261,118
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",1111,1310,109,1483,1792,125,2059,2277,139,1853,2266,123
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1501,1535,147,1454,1488,148,1429,1471,152
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,326,187,167,305,278,154,470,330,163
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",282,139,168,368,199,163,400,236,153,494,310,167
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1691,1898,150,1681,2034,145,1784,2148,154
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,NA,NA,NA,733,284,167,639,297,182
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,560,899,177,1185,866,157,1201,972,146
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,622,345,171
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",1129,1152,99,894,953,94,777,865,82,833,915,76
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,1495,1982,115,1728,2552,114,1659,2429,111
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",527,312,183,608,353,163,702,420,158,901,503,172
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,863,701,159,803,665,160,832,678,167
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",240,99,184,353,176,174,357,177,162,435,231,177
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,591,298,182
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Elementary occupations","Total","Total",385,167,169,376,256,159,580,388,153,630,427,160
